ProductId,Gender,Category,SubCategory,ProductType,Colour,Usage,ProductTitle,Image,ImageURL
2716,Girls,Apparel,Topwear,Tops,Red,Casual,Disney Kids Girl's Minnie Red Stripped Kidswear,2716.jpg,http://assets.myntassets.com/v1/images/style/properties/9366437c28adc7c0eaaa749d6bd36c30_images.jpg
35445,Girls,Apparel,Topwear,Tops,Pink,Casual,Doodle Girls Pink Top,35445.jpg,http://assets.myntassets.com/v1/images/style/properties/fda6080ccd07d1cbcf8501f6576caeb7_images.jpg
3898,Girls,Apparel,Topwear,Tshirts,Pink,Casual,Disney Kids Girl's Pink Pooh And Tree Kidswear,3898.jpg,http://assets.myntassets.com/v1/images/style/properties/c3cf4a7860dd269dbe9886c25d467dbd_images.jpg
37586,Girls,Apparel,Innerwear,Innerwear Vests,Pink,Casual,Madagascar Girls Pink Innerwear Vest,37586.jpg,http://assets.myntassets.com/v1/images/style/properties/ecf9017ab6d971ea0abcdbdd92bd8b8d_images.jpg
24992,Girls,Apparel,Bottomwear,Shorts,Pink,Casual,United Colors of Benetton Kids Girls Pink Shorts,24992.jpg,http://assets.myntassets.com/v1/images/style/properties/df1bd75393a273217360a8030f54a32d_images.jpg
41995,Girls,Apparel,Bottomwear,Capris,Blue,Casual,Gini and Jony Girls Blue Pedal Pusher,41995.jpg,http://assets.myntassets.com/v1/images/style/properties/23d7b8ecb92db6ab6b46408fbfb42020_images.jpg
38505,Girls,Apparel,Bottomwear,Skirts,Blue,Casual,Gini and Jony Girls Woven Blue Skirt,38505.jpg,http://assets.myntassets.com/v1/images/style/properties/319f0bb2a323a23d1c575e34cf38ff4e_images.jpg
3853,Girls,Apparel,Topwear,Tshirts,Pink,Casual,Disney Kids Girl's Pink Daisy and Squirrel Kidswear,3853.jpg,http://assets.myntassets.com/v1/images/style/properties/a85baa1bed5c1a6143343a649ddc2e44_images.jpg
37575,Girls,Apparel,Socks,Booties,Green,Casual,Madagascar 3 Infant Girls Light Green Booties,37575.jpg,http://assets.myntassets.com/v1/images/style/properties/90f67c9997d5d20e143c16db6fda2a25_images.jpg
37581,Girls,Apparel,Bottomwear,Shorts,Green,Casual,Madagascar 3 Girls Light Green Shorts,37581.jpg,http://assets.myntassets.com/v1/images/style/properties/Madagascar-3-Girls-Green-Shorts_45fe10f444424902577bfd76c4d8f344_images.jpg
38502,Girls,Apparel,Bottomwear,Shorts,Navy Blue,Casual,Gini and Jony Girls Woven Navy Blue Shorts,38502.jpg,http://assets.myntassets.com/v1/images/style/properties/8b01cdf6da60ef9686ea6fcb2063a3cc_images.jpg
3854,Girls,Apparel,Topwear,Tshirts,Pink,Casual,Disney Kids Girl's Pink Minnie Sunshine Kidswear,3854.jpg,http://assets.myntassets.com/v1/images/style/properties/5d55a09f1639d9ba95b5bc40b41f52f1_images.jpg
2718,Girls,Apparel,Topwear,Tops,Red,Casual,Disney Kids Girl's Red Pooh Kidswear,2718.jpg,http://assets.myntassets.com/v1/images/style/properties/c0b9b2be40cb0b5a14ec4ee6cee24db4_images.jpg
34109,Girls,Apparel,Topwear,Tops,Blue,Casual,Doodle Girls Printed Blue Top,34109.jpg,http://assets.myntassets.com/v1/images/style/properties/768bee8b8ea7a4f8ff715318871ac81c_images.jpg
8420,Girls,Apparel,Topwear,Tshirts,Pink,Casual,Doodle Girl's Crazy And Funny Pink Kidswear,8420.jpg,http://assets.myntassets.com/v1/images/style/properties/093180fee50206fc8bb3814eef3db6c1_images.jpg
16803,Girls,Apparel,Bottomwear,Shorts,Beige,Casual,ANT Kids Girls Solid Beige Short,16803.jpg,http://assets.myntassets.com/v1/images/style/properties/e92494e2062b248942fa0a86af93a299_images.jpg
38931,Girls,Apparel,Bottomwear,Jeans,Blue,Casual,Gini and Jony Girls Blue Jeans,38931.jpg,http://assets.myntassets.com/v1/images/style/properties/Palm-Tree-Girls-Blue-Jeans_db31111d6e675c730fe27a1ccbeeb0bd_images.jpg
34162,Girls,Apparel,Topwear,Tops,White,Casual,Gini and Jony Girls White Top,34162.jpg,http://assets.myntassets.com/v1/images/style/properties/fa39570f4658f77718462592c11060ab_images.jpg
16804,Girls,Apparel,Dress,Dresses,White,Casual,ANT Kids Girls Printed White Dress,16804.jpg,http://assets.myntassets.com/v1/images/style/properties/34cd2d213e286954a2bdeac8102b70b5_images.jpg
34165,Girls,Apparel,Topwear,Tops,White,Casual,Gini and Jony Girls Printed White Top,34165.jpg,http://assets.myntassets.com/v1/images/style/properties/9aa40452b02073326839a45d97d6f987_images.jpg
8418,Girls,Apparel,Topwear,Tshirts,Blue,Casual,Doodle Girl's Crazy Funny Blue Kidswear,8418.jpg,http://assets.myntassets.com/v1/images/style/properties/7fc66085d8d8862d0cd02a666315a574_images.jpg
18169,Girls,Apparel,Dress,Dresses,Pink,Casual,Doodle Kids Girls Party Frock Pink Dress,18169.jpg,http://assets.myntassets.com/v1/images/style/properties/342ab2d111864ac2fd561b5bdd5d6858_images.jpg
38331,Girls,Apparel,Topwear,Tops,White,Casual,Hannah Montana Girls White Top,38331.jpg,http://assets.myntassets.com/v1/images/style/properties/8e559f945895ee577d4b20626608911a_images.jpg
41756,Girls,Apparel,Topwear,Tops,Pink,Casual,Doodle Girls Pink Top,41756.jpg,http://assets.myntassets.com/v1/images/style/properties/b0d1e113330843fc949c25eebefcf706_images.jpg
2742,Girls,Apparel,Topwear,Tops,White,Casual,Disney Kids Girl's White Minnie & Red Kidswear,2742.jpg,http://assets.myntassets.com/v1/images/style/properties/0be8612dfaa3de7c23a41edc5ab14383_images.jpg
38900,Girls,Apparel,Bottomwear,Capris,Yellow,Casual,Allen Solly Kids Girls Poplin Yellow Capris,38900.jpg,http://assets.myntassets.com/v1/images/style/properties/5ad8c26a4172a70ecd7d8f9c6c741ce6_images.jpg
4217,Girls,Apparel,Topwear,Tshirts,Blue,Casual,Disney Kids Girl's Blue Disney Jeans Kidswear,4217.jpg,http://assets.myntassets.com/v1/images/style/properties/225ee5c6f582f76035a26af2b61674db_images.jpg
38336,Girls,Apparel,Topwear,Tops,Pink,Casual,Mr. Men Little Miss Girls Pink Top,38336.jpg,http://assets.myntassets.com/v1/images/style/properties/39b0a8e220b38233a4dae8bdb6cf956b_images.jpg
18167,Girls,Apparel,Dress,Dresses,Magenta,Casual,Doodle Kids Girls Party Frock Purple Dress,18167.jpg,http://assets.myntassets.com/v1/images/style/properties/dc72e560cf532568e4aaa00f869b92dd_images.jpg
38907,Girls,Apparel,Topwear,Tshirts,Red,Casual,Allen Solly Kids Girls Printed Red T-shirt,38907.jpg,http://assets.myntassets.com/v1/images/style/properties/1d870ccd90b83e5dff356c420e50c570_images.jpg
37580,Girls,Apparel,Bottomwear,Shorts,Pink,Casual,Madagascar 3 Girls Pink Shorts,37580.jpg,http://assets.myntassets.com/v1/images/style/properties/Madagascar-3-Girls-Pink-Shorts_de66d9c0ab194d23771cbf16d2c6d222_images.jpg
37574,Girls,Apparel,Socks,Booties,Pink,Casual,Madagascar 3 Infants Girls Pink Booties,37574.jpg,http://assets.myntassets.com/v1/images/style/properties/9dd9e63358d4fd81960b93a58e1c4017_images.jpg
34108,Girls,Apparel,Topwear,Tops,Pink,Casual,Doodle Girls Printed Orange Top,34108.jpg,http://assets.myntassets.com/v1/images/style/properties/94649819bf694a0cd635a54b98fce16b_images.jpg
52128,Girls,Apparel,Dress,Dresses,Blue,Casual,Doodle Girls Blue Washed Dress,52128.jpg,http://assets.myntassets.com/v1/images/style/properties/d57770bf96700837054e5603695a3a39_images.jpg
38503,Girls,Apparel,Bottomwear,Shorts,Blue,Casual,Gini and Jony Girls Woven Blue Shorts,38503.jpg,http://assets.myntassets.com/v1/images/style/properties/b1f5b8ae9f07cd08cae46c0b470cc6b7_images.jpg
3855,Girls,Apparel,Topwear,Tshirts,Red,Casual,Disney Kids Girl's Red Pretty as a Flower Kidswear,3855.jpg,http://assets.myntassets.com/v1/images/style/properties/e4143e0dfda879afe259265dee86337e_images.jpg
39845,Girls,Apparel,Topwear,Tops,Green,Casual,Gini And Jony Girls Striped Green Top,39845.jpg,http://assets.myntassets.com/v1/images/style/properties/49266dcf0cb4b975fa26fcc6a4d8a6df_images.jpg
38997,Girls,Apparel,Dress,Dresses,Blue,Casual,Gini and Jony Girls Digital Blue Dress,38997.jpg,http://assets.myntassets.com/v1/images/style/properties/dcd3a570d62f3c6ba564fa1586829694_images.jpg
3899,Girls,Apparel,Topwear,Tshirts,White,Casual,Disney Kids Girl's Pooh And Tree White Kidswear,3899.jpg,http://assets.myntassets.com/v1/images/style/properties/17ce88fee66bfa32478dfae59bffb8fe_images.jpg
37587,Girls,Apparel,Innerwear,Innerwear Vests,Green,Casual,Madagascar3 Girls Green Innerwear Vest,37587.jpg,http://assets.myntassets.com/v1/images/style/properties/3ed9ef6086443198a259ff3a80ecc88c_images.jpg
38504,Girls,Apparel,Bottomwear,Skirts,Navy Blue,Casual,Gini and Jony Girls Navy Blue Skirts,38504.jpg,http://assets.myntassets.com/v1/images/style/properties/e3ba23f70405f79668f7d906fddb067f_images.jpg
3852,Girls,Apparel,Topwear,Tshirts,Pink,Casual,Disney Kids Girl's Pink Daisy Kidswear,3852.jpg,http://assets.myntassets.com/v1/images/style/properties/d5497eacb345a8838c4b2d13c6b4b131_images.jpg
24993,Girls,Apparel,Bottomwear,Shorts,Navy Blue,Casual,United Colors of Benetton Kids Girls Navy Blue Shorts,24993.jpg,http://assets.myntassets.com/v1/images/style/properties/b1a94a17b2b13411e7d752a48002c041_images.jpg
35444,Girls,Apparel,Topwear,Tops,Pink,Casual,Doodle Girls Pink Top,35444.jpg,http://assets.myntassets.com/v1/images/style/properties/2566281efc1afdccb0ed4a8f040dd819_images.jpg
34106,Girls,Apparel,Topwear,Tops,White,Casual,Doodle Girls Printed White Top,34106.jpg,http://assets.myntassets.com/v1/images/style/properties/ca727b75ad5d9b10cae5a2423f0cc69b_images.jpg
52126,Girls,Apparel,Topwear,Tops,Red,Casual,Doodle Girls Red Printed Top,52126.jpg,http://assets.myntassets.com/v1/images/style/properties/c792532e910454e282139310520e0610_images.jpg
2717,Girls,Apparel,Topwear,Tops,Blue,Casual,Disney Kids Girls  Kidswear,2717.jpg,http://assets.myntassets.com/v1/images/style/properties/37019d0cb2a42dd7263ab83ba79715f4_images.jpg
2728,Girls,Apparel,Topwear,Tops,Pink,Casual,Disney Kids Girl's Pink & White Pooh Kidswear,2728.jpg,http://assets.myntassets.com/v1/images/style/properties/e4046eccc99913a2947a3af9a3dc19c5_images.jpg
2710,Girls,Apparel,Dress,Dresses,White,Casual,Disney Kids Girl's White Daisy Kidswear,2710.jpg,http://assets.myntassets.com/v1/images/style/properties/c5cf3357d4dcd6b2cf1f9d45f8e2ce5f_images.jpg
3897,Girls,Apparel,Topwear,Tshirts,White,Casual,Disney Kids Girl's Pooh And Hearts White Kidswear,3897.jpg,http://assets.myntassets.com/v1/images/style/properties/c8bf2e78e345a6a544f377bea7d6cc59_images.jpg
8417,Girls,Apparel,Topwear,Tshirts,Yellow,Casual,Doodle Girl's Saturday 24Am Yellow Teen Kidswear,8417.jpg,http://assets.myntassets.com/v1/images/style/properties/8f0f630e0959eb754af3a8819343b90e_images.jpg
38337,Girls,Apparel,Topwear,Tops,Yellow,Casual,Mr. Men Little Miss Girls Yellow Top,38337.jpg,http://assets.myntassets.com/v1/images/style/properties/e73fac346743a1acea3e12305851bc5a_images.jpg
18166,Girls,Apparel,Dress,Dresses,Magenta,Casual,Doodle Kids Girls Party Frock Purple Dress,18166.jpg,http://assets.myntassets.com/v1/images/style/properties/6fd9739f9f81508a9c1715c6115732e8_images.jpg
2744,Girls,Apparel,Topwear,Tops,Orange,Casual,Disney Kids Girl's Orange Stripe Kidswear,2744.jpg,http://assets.myntassets.com/v1/images/style/properties/12afa5e0e04ef4496a279fb9bc3e5803_images.jpg
34155,Girls,Apparel,Topwear,Tops,Magenta,Casual,Gini and Jony Girls Pink Top,34155.jpg,http://assets.myntassets.com/v1/images/style/properties/65ac0645f262a17887d48b572101d521_images.jpg
38330,Girls,Apparel,Topwear,Tops,Yellow,Casual,Hannah Montana Girls Yellow Printed Tops,38330.jpg,http://assets.myntassets.com/v1/images/style/properties/93ad7490fe20a6a5d4d7281cdce56709_images.jpg
4216,Girls,Apparel,Topwear,Tshirts,Yellow,Casual,Disney Kids Girl's Yellow Fun In The Fair Kidswear,4216.jpg,http://assets.myntassets.com/v1/images/style/properties/3458de8c3de523b83e802072d4c7be75_images.jpg
41757,Girls,Apparel,Topwear,Tops,Yellow,Casual,Doodle Girls Printed Yellow Top,41757.jpg,http://assets.myntassets.com/v1/images/style/properties/f94d86d19cf73000631c87f51ebf4ff3_images.jpg
34152,Girls,Apparel,Topwear,Tops,Blue,Casual,Gini and Jony Girls Blue Top,34152.jpg,http://assets.myntassets.com/v1/images/style/properties/b2c281344b9a34f7e709022b0495f06b_images.jpg
16805,Girls,Apparel,Bottomwear,Skirts,Black,Casual,ANT Kids Girls Printed Black Skirt,16805.jpg,http://assets.myntassets.com/v1/images/style/properties/67808521d25ccb25b0378cf3329c37bc_images.jpg
18168,Girls,Apparel,Dress,Dresses,Pink,Casual,Doodle Kids Girls Party Frock Pink Dress,18168.jpg,http://assets.myntassets.com/v1/images/style/properties/bcd2ae1025bc8ef982251048026b6f8c_images.jpg
43694,Girls,Apparel,Dress,Dresses,Navy Blue,Casual,Doodle Girls Navy Blue Dress,43694.jpg,http://assets.myntassets.com/v1/images/style/properties/00ed19aed90b0d89a7ca455fd3ee1ddc_images.jpg
8419,Girls,Apparel,Topwear,Tshirts,Blue,Casual,Doodle Girl's Crazy Funny Blue Teen Kidswear,8419.jpg,http://assets.myntassets.com/v1/images/style/properties/13183fbc6e5e55b520a55c466db07056_images.jpg
34164,Girls,Apparel,Topwear,Tops,Red,Casual,Gini and Jony Girls Red Top,34164.jpg,http://assets.myntassets.com/v1/images/style/properties/c06d525191d55960b27d1ef4c8793218_images.jpg
41759,Girls,Apparel,Dress,Dresses,Navy Blue,Casual,Doodle Girls Navy Blue Dress,41759.jpg,http://assets.myntassets.com/v1/images/style/properties/99760b8dd7813db663dd3c1195cfa56e_images.jpg
4218,Girls,Apparel,Topwear,Tshirts,Purple,Casual,Disney Kids Girl's Purple Disney Jeans Kidswear,4218.jpg,http://assets.myntassets.com/v1/images/style/properties/a3b3f95003884d011def45ecc925d07b_images.jpg
34163,Girls,Apparel,Topwear,Tops,White,Casual,Gini and Jony Girls White Top,34163.jpg,http://assets.myntassets.com/v1/images/style/properties/754bd69c15f4c1112d458a73fbba196c_images.jpg
41302,Girls,Apparel,Dress,Dresses,Pink,Casual,Gini and Jony Girls Blue Saloppette,41302.jpg,http://assets.myntassets.com/v1/images/style/properties/ef602db2ae2b3d0b8d4aaca292811ddd_images.jpg
38930,Girls,Apparel,Bottomwear,Jeans,Blue,Casual,Gini and Jony Girls Blue Jeans,38930.jpg,http://assets.myntassets.com/v1/images/style/properties/Palm-Tree-Girls-Blue-Jeans_2699419d566f18d69e59b69a7b416719_images.jpg
34011,Girls,Apparel,Topwear,Tops,White,Casual,Gini and Jony Girls Printed White Top,34011.jpg,http://assets.myntassets.com/v1/images/style/properties/c2c52e32e52af853214705664149f839_images.jpg
4193,Girls,Apparel,Topwear,Tops,Pink,Casual,Disney Kids Girl's Spaghetti Pink Pooh Top Kidswear,4193.jpg,http://assets.myntassets.com/v1/images/style/properties/db2544ac307582cd95f1481ed7e9dcb4_images.jpg
38287,Girls,Apparel,Topwear,Tops,Pink,Casual,Kids Ville Girls Pink Top,38287.jpg,http://assets.myntassets.com/v1/images/style/properties/87ef8116c0b4a4092e30c07d2ddc6263_images.jpg
40993,Girls,Apparel,Topwear,Tops,Pink,Casual,Gini and Jony Girls Pink Striped Top,40993.jpg,http://assets.myntassets.com/assets/images/40993/2018/3/14/11521029937692-Gini-and-Jony-Girls-Woven-Pink-Tops-7341521029937469-1.jpg
34016,Girls,Apparel,Topwear,Tops,Red,Casual,Gini and Jony Girls Red Top,34016.jpg,http://assets.myntassets.com/v1/images/style/properties/3ad59eed1f004d6dace82afa2a76c470_images.jpg
5414,Girls,Apparel,Topwear,Tops,Purple,Casual,Ant Kids Girl's Purple Top With Sequins Kidswear,5414.jpg,http://assets.myntassets.com/v1/images/style/properties/6c64b96f9f30afd308accb309bc56d29_images.jpg
38289,Girls,Apparel,Topwear,Tops,Pink,Casual,Kids Ville Girls Pink Printed Top,38289.jpg,http://assets.myntassets.com/v1/images/style/properties/da1b23c46e6c4a1b86686b0fc0914e5a_images.jpg
5413,Girls,Apparel,Topwear,Tops,Pink,Casual,Ant Kids Girl's Pink White Check Top Kidswear,5413.jpg,http://assets.myntassets.com/v1/images/style/properties/d2c271a99b9393acb3aebda79cfdfd5c_images.jpg
39337,Girls,Apparel,Bottomwear,Capris,Pink,Casual,Gini & Jony Girls Pink Pedal Pusher,39337.jpg,http://assets.myntassets.com/v1/images/style/properties/444ea1ff0439f6d9c91f2f74a067acec_images.jpg
46834,Girls,Apparel,Bottomwear,Capris,Blue,Casual,Gini and Jony Girls Blue Capris,46834.jpg,http://assets.myntassets.com/v1/images/style/properties/Gini-and-Jony-Girls-Blue-Capris_6a9d2bc4061d288872e391cd1a4b5ffc_images.jpg
8367,Girls,Apparel,Topwear,Tshirts,Pink,Casual,Doodle Girl's I Love My Bicycle Pink Kidswear,8367.jpg,http://assets.myntassets.com/v1/images/style/properties/0d0e06e75cd193dac0d165b179ccea6d_images.jpg
37266,Girls,Apparel,Dress,Dresses,Navy Blue,Casual,United Colors of Benetton Girls Printed Navy Blue Dress,37266.jpg,http://assets.myntassets.com/v1/images/style/properties/d56f47e904d32b42670fe0eb3a51a663_images.jpg
37602,Girls,Apparel,Topwear,Tshirts,Pink,Casual,Madagascar3 Girls Pink Printed T-Shirt,37602.jpg,http://assets.myntassets.com/v1/images/style/properties/1bff2670837d6d06151b00253c45b991_images.jpg
33256,Girls,Apparel,Topwear,Tshirts,Blue,Casual,Gini and Jony Girls Printed Blue T-shirt,33256.jpg,http://assets.myntassets.com/v1/images/style/properties/3f57e7154fb880bedfac424c073737a2_images.jpg
8358,Girls,Apparel,Topwear,Tshirts,Blue,Casual,Doodle Girl's Princess Cute Little Light Blue Kidswear,8358.jpg,http://assets.myntassets.com/v1/images/style/properties/19cd21f22b04e942ef6e69c89d2c4c5b_images.jpg
39330,Girls,Apparel,Bottomwear,Skirts,White,Casual,Gini & Jony Girls White Skirt,39330.jpg,http://assets.myntassets.com/v1/images/style/properties/68ce555aa0551e21e160f8f248f4eba7_images.jpg
8360,Girls,Apparel,Topwear,Tshirts,Yellow,Casual,Doodle Girl's Tonight Night Rock Yellow Pink Kidswear,8360.jpg,http://assets.myntassets.com/v1/images/style/properties/36402d27d97e01bed7d4dd4507581d36_images.jpg
43589,Girls,Apparel,Bottomwear,Capris,Pink,Casual,Gini and Jony Girls Fixed Weast Pink Capris,43589.jpg,http://assets.myntassets.com/v1/images/style/properties/4c24870203b2bd65000a539ca0cf1be3_images.jpg
38482,Girls,Apparel,Topwear,Tops,Yellow,Casual,Gini and Jony Girls Milan Yellow Tops,38482.jpg,http://assets.myntassets.com/v1/images/style/properties/750c2cea95d717a22e0982f291184651_images.jpg
33267,Girls,Apparel,Bottomwear,Shorts,Blue,Casual,Gini and Jony Girls Blue Shorts,33267.jpg,http://assets.myntassets.com/v1/images/style/properties/1c87382dfdfb47ea5548fa98282f5189_images.jpg
43574,Girls,Apparel,Topwear,Tops,White,Casual,Gini and Jony Girls Knits White Top,43574.jpg,http://assets.myntassets.com/v1/images/style/properties/9aad7d575abb1a81e8b6fa592e0cef99_images.jpg
8369,Girls,Apparel,Topwear,Tshirts,Purple,Casual,Doodle Girl's Purple Halter Neck Purple Kidswear,8369.jpg,http://assets.myntassets.com/v1/images/style/properties/e9386e781e0b0f98f19eea408bb4e96e_images.jpg
37633,Girls,Apparel,Topwear,Tshirts,Purple,Casual,Madagascar3 Girls Purple Printed T-Shirt,37633.jpg,http://assets.myntassets.com/v1/images/style/properties/58df87e98cc93207b9fc389b725487c3_images.jpg
29167,Girls,Apparel,Dress,Dresses,Red,Casual,United Colors of Benetton Girls Red Polka Dot Dress,29167.jpg,http://assets.myntassets.com/v1/images/style/properties/e963434f927a67a4cbfc412a54b852b0_images.jpg
37634,Girls,Apparel,Topwear,Tshirts,Pink,Casual,Madagascar3 Girls Pink Printed T-Shirt,37634.jpg,http://assets.myntassets.com/v1/images/style/properties/77c778128524318702353b038c1ec8a3_images.jpg
43573,Girls,Apparel,Topwear,Tops,White,Casual,Gini and Jony Girls Knits White Top,43573.jpg,http://assets.myntassets.com/v1/images/style/properties/81ee2eb9f71976b75d402540b9bd93e4_images.jpg
31130,Girls,Apparel,Dress,Dresses,Pink,Casual,Gini and Jony Girls Printed Pink Dress,31130.jpg,http://assets.myntassets.com/v1/images/style/properties/15e1524d666043eb0883fb794a95a7a3_images.jpg
38288,Girls,Apparel,Topwear,Tops,Green,Casual,Kids Ville Girls Green Printed Top,38288.jpg,http://assets.myntassets.com/v1/images/style/properties/2f684e25c1818743748fa2013d323103_images.jpg
5415,Girls,Apparel,Topwear,Tshirts,Red,Casual,Ant Kids Girl's Red Little Heart Kidswear,5415.jpg,http://assets.myntassets.com/v1/images/style/properties/7a1d2f9668a4de6b1508f09ac0ccff1a_images.jpg
36749,Girls,Apparel,Dress,Dresses,White,Casual,Little Miss Girls Trying White Dress,36749.jpg,http://assets.myntassets.com/v1/images/style/properties/7ff81e81401a74aac4674035da7ea731_images.jpg
